close,high,low,open,timestamp,volume
46985.29,46985.29,46978.67,46978.67,1641022380,1.69147021
47013.26,47013.26,46998.6,46998.6,1641022440,0.00274331
46982.27,47001.17,46982.27,47001.17,1641022500,0.01138800
46998.41,46998.41,46983.64,46985.26,1641022560,0.00445648
47037.74,47037.74,47015.11,47015.11,1641022620,0.04706695
46999.59,47050.32,46999.59,47050.32,1641022680,0.44988000
47052.66,47052.66,47020.86,47020.86,1641022740,0.00357000
47045.01,47067.68,47045.01,47067.68,1641022800,0.06222249
47099.12,47099.12,47048.89,47048.89,1641022860,0.20171704
47083.1,47083.1,47083.1,47083.1,1641022920,0.00209653
47083.1,47083.1,47083.1,47083.1,1641022980,0.00000000
47079.37,47082.65,47079.37,47082.65,1641023040,0.00351513
47085.73,47099.06,47085.73,47099.06,1641023100,0.00218000
47094.93,47094.93,47083.79,47083.79,1641023160,0.00113000
47103,47113.73,47092.83,47112.5,1641023220,0.13462794
47117.24,47139.69,47117.24,47139.69,1641023280,0.48461000
47103.85,47117.24,47094.28,47117.24,1641023340,1.79888046
47117.6,47117.6,47100.24,47100.24,1641023400,0.01072537
47105.16,47106.54,47105.16,47106.54,1641023460,0.00280000
47148.74,47153.89,47136.57,47136.57,1641023520,0.15871275
47144.33,47175.31,47140.24,47175.31,1641023580,0.18727952
47152.63,47152.63,47117.06,47121.72,1641023640,0.00763300
47122.54,47146.03,47122.54,47146.03,1641023700,0.01506000
47158.72,47158.72,47130.63,47130.63,1641023760,1.00350000
47162.44,47162.44,47159.35,47159.35,1641023820,0.01058334
47232.32,47232.32,47128.45,47169.43,1641023880,1.58331402
47236.65,47251.14,47235.57,47251.14,1641023940,0.70743000
47180.73,47218.15,47180.73,47198.78,1641024000,0.11674478
47149.24,47174.97,47127.03,47174.97,1641024060,0.29214699
47140,47141,47114.42,47114.42,1641024120,1.09105263
47148.39,47162.77,47140,47143.46,1641024180,0.01331263
47171.29,47171.29,47148.9,47148.9,1641024240,0.45236434
47160.81,47189.2,47160.81,47173.59,1641024300,0.11286225
47147.95,47158.37,47147.95,47158.37,1641024360,0.00962000
47092.57,47115.38,47092.57,47115.38,1641024420,0.36688220
47102.22,47102.22,47085.13,47101.65,1641024480,0.06269664
47107.66,47107.66,47099.74,47099.74,1641024540,0.10616000
47102.45,47102.45,47102.45,47102.45,1641024600,0.00101000
47119.89,47121.49,47119.89,47121.49,1641024660,0.01072000
47147.89,47147.89,47124.94,47124.94,1641024720,0.05208000
47100.39,47126.21,47096.24,47121.49,1641024780,0.10095027
47132.37,47154.64,47110.38,47110.38,1641024840,0.57963990
47216.79,47228.22,47161.77,47161.77,1641024900,0.97590000
47222.11,47239.04,47222.11,47239.04,1641024960,0.16696081
47307.98,47307.98,47275.7,47275.7,1641025020,0.00098667
47308.3,47308.3,47308.3,47308.3,1641025080,0.00101000
47284.97,47284.97,47267.37,47284,1641025140,0.19686607
47276.05,47276.05,47256.92,47275.21,1641025200,0.06906543
47250.71,47267.57,47239.04,47267.57,1641025260,0.11514875
47233,47255.48,47228.91,47250.71,1641025320,2.37847200
47233,47233,47233,47233,1641025380,0.00000000
47247.6,47247.6,47233,47233,1641025440,0.11694000
47261.66,47278.02,47261.66,47278.02,1641025500,0.00100000
47274.29,47293.19,47274.29,47293.19,1641025560,0.00100000
47269.84,47295.21,47269.84,47295.21,1641025620,0.00226000
47279.66,47281.08,47278.62,47281.08,1641025680,0.07090000
47323.39,47337.16,47290.59,47301.03,1641025740,0.27456562
47260.54,47304.54,47260.54,47304.54,1641025800,0.00213000
47261.72,47264.54,47261.72,47264.54,1641025860,0.00489918
47253.1,47254.37,47253.1,47254.37,1641025920,0.05715000
47219.94,47219.94,47218,47218,1641025980,0.04787743
47233.7,47233.7,47192.31,47219.94,1641026040,1.68675096
47246.5,47246.5,47219.84,47219.84,1641026100,0.01832000
47233.99,47233.99,47233.99,47233.99,1641026160,0.00871000
47235.79,47235.79,47233.99,47233.99,1641026220,0.10000000
47208.46,47243.66,47204.17,47204.17,1641026280,0.01182244
47177.17,47186.16,47177.17,47186.16,1641026340,0.00628257
47208.43,47208.43,47190.4,47190.4,1641026400,0.05812259
47218.74,47223.76,47213.42,47213.42,1641026460,0.03625000
47237.04,47237.04,47220.78,47220.78,1641026520,0.01040000
47226.25,47241.25,47226.25,47241.25,1641026580,0.00345000
47222.09,47225.89,47222.09,47225.89,1641026640,0.01464000
47224.84,47252.75,47224.84,47246.04,1641026700,0.05528738
47239.08,47248.06,47239.08,47248.06,1641026760,0.10644318
47239.08,47239.08,47239.08,47239.08,1641026820,0.00000000
47208.57,47224.6,47207.88,47224.6,1641026880,0.02002000
47176.03,47176.03,47176.03,47176.03,1641026940,0.04337587
47202.93,47202.93,47166.68,47174.72,1641027000,0.75810716
47145.06,47201.21,47145.06,47199.49,1641027060,0.13976544
47107.38,47147.44,47105.17,47147.44,1641027120,0.00939675
47086.7,47111.28,47086.7,47111.16,1641027180,0.39413553
47129.29,47129.29,47116.69,47116.69,1641027240,0.00366682
47120.83,47129.29,47120.83,47129.29,1641027300,0.10569841
47102.43,47115.14,47102.43,47105.18,1641027360,0.10289580
47120.08,47128.04,47120.08,47120.63,1641027420,0.01352400
47128.78,47128.78,47113.75,47113.75,1641027480,0.00744605
47122.75,47123.66,47122.75,47123.66,1641027540,0.01054000
47155.36,47158,47134.44,47134.44,1641027600,0.11376139
47076.29,47140.54,47076.29,47140.54,1641027660,0.19719620
47101.26,47101.26,47083.84,47083.84,1641027720,0.08789000
47107.65,47107.65,47107.65,47107.65,1641027780,0.02800000
47119.41,47119.41,47119.41,47119.41,1641027840,0.11520000
47165.59,47166.5,47110.99,47119.42,1641027900,1.74085850
47185.3,47210.56,47166.5,47166.5,1641027960,0.03930741
47185.3,47185.3,47185.3,47185.3,1641028020,0.00000000
47195.98,47195.98,47165.92,47178.34,1641028080,0.00444000
47185.67,47189.88,47185.67,47189.88,1641028140,0.06642000
47185.67,47185.67,47185.67,47185.67,1641028200,0.00000000
47177.69,47186.03,47177.69,47186.03,1641028260,0.00225000
47167.85,47167.85,47167.85,47167.85,1641028320,0.00053000
47167.85,47167.85,47167.85,47167.85,1641028380,0.00000000
47167.85,47167.85,47167.85,47167.85,1641028440,0.00000000
47205.89,47205.89,47189.99,47189.99,1641028500,0.00958605
47200.92,47205.89,47200.91,47205.89,1641028560,0.01665000
47168.76,47199.42,47168.76,47198,1641028620,0.02608266
47152.25,47170.12,47149.46,47170.12,1641028680,0.06988000
47143.4,47157.08,47143.4,47153.32,1641028740,0.02078218
47180.69,47180.69,47148.11,47148.11,1641028800,0.59113331
47154.57,47154.57,47154.57,47154.57,1641028860,0.00368823
47154.57,47154.57,47154.57,47154.57,1641028920,0.00000000
47135.05,47135.05,47135.05,47135.05,1641028980,0.00417140
47139.77,47139.77,47135.05,47135.05,1641029040,0.05700000
47110.76,47121.61,47110.45,47110.45,1641029100,0.01667343
47097.53,47097.53,47088.99,47088.99,1641029160,0.01314000
47135.68,47135.68,47097.99,47097.99,1641029220,0.00543000
47133.86,47133.86,47133.86,47133.86,1641029280,0.00295000
47121.75,47126.47,47121.75,47126.47,1641029340,0.00528519
47108.94,47113.97,47108.94,47108.94,1641029400,0.27158679
47124.69,47124.69,47124.69,47124.69,1641029460,0.00631700
47138.93,47139.5,47138.93,47139.5,1641029520,0.00826000
47089.11,47113.74,47089.11,47113.74,1641029580,0.72868901
47075.12,47109.68,47075.12,47109.68,1641029640,0.01284446
47054.49,47068.59,47038.48,47068.59,1641029700,0.18185411
47012.69,47036.06,47012.69,47033.71,1641029760,0.76821906
46990.31,47012.69,46990.31,47012.69,1641029820,0.14563406
47009.27,47035.21,47009.27,47021.08,1641029880,0.10907566
47026.43,47026.43,47026.43,47026.43,1641029940,0.00074000
47020.12,47020.12,46999.82,47000.95,1641030000,0.00840310
46980.61,47009.97,46980.61,47009.97,1641030060,1.56645995
46951.29,46979.62,46951.29,46979.62,1641030120,0.43306362
46955.61,46957.75,46955.61,46956.13,1641030180,0.00246000
47007.44,47007.44,46942.35,46956.29,1641030240,0.12819000
46968.51,46990.21,46968.51,46990.21,1641030300,0.37416750
46993,46993,46981.71,46981.71,1641030360,0.00445000
47015.46,47027.22,47015.46,47018.17,1641030420,0.00612863
47062.98,47068.07,47045.56,47046.06,1641030480,1.45756009
47065.16,47065.16,47065.16,47065.16,1641030540,0.00053000
47091.04,47091.04,47047.52,47057.57,1641030600,0.65076728
47048.67,47063.43,47047.52,47063.43,1641030660,0.87629703
47068.27,47068.27,47049.95,47049.95,1641030720,0.00829000
47055.31,47055.31,47055.31,47055.31,1641030780,0.01000000
47069.67,47070.7,47069.67,47070.7,1641030840,0.04677000
47055.13,47059.24,47055.13,47059.24,1641030900,0.04217000
47074.31,47074.31,47074.31,47074.31,1641030960,0.00090000
47074.31,47074.31,47074.31,47074.31,1641031020,0.00000000
47088.3,47088.3,47088.3,47088.3,1641031080,0.00071000
47136.03,47136.03,47088.17,47088.17,1641031140,0.02606000
47214.88,47219.04,47155.52,47155.52,1641031200,0.02178317
47241.56,47241.56,47202.38,47202.38,1641031260,0.01873000
47244.13,47244.13,47235.49,47235.49,1641031320,0.01042000
47284.42,47284.43,47249.49,47249.49,1641031380,0.02078375
47253.85,47294.22,47253.85,47284.42,1641031440,0.02371980
47202.1,47233.58,47192.37,47231.55,1641031500,0.05087614
47169.71,47196.84,47151.52,47186.2,1641031560,0.95819830
47195.49,47199.59,47177.8,47177.8,1641031620,0.01234000
47203.56,47203.56,47160.6,47200.68,1641031680,0.30282285
47184.24,47184.24,47184.24,47184.24,1641031740,0.00050000
47184.79,47190.19,47183.15,47186.29,1641031800,0.00626900
47214.02,47219.04,47181.7,47181.7,1641031860,0.05001184
47174.11,47194.94,47171.43,47194.94,1641031920,0.05046751
47147.37,47164.9,47147.37,47161.44,1641031980,0.11221000
47119.72,47141.46,47119.72,47139.88,1641032040,0.06244011
47061.28,47105.34,47061.28,47105.34,1641032100,0.02055000
47043.1,47064.04,47043.1,47061.95,1641032160,0.00864579
47064.04,47064.04,47056.48,47056.48,1641032220,0.00260300
47047.63,47049.37,47031.12,47031.12,1641032280,2.74819224
47069.68,47069.82,47052.95,47053.82,1641032340,0.00852000
47052.62,47070.51,47052.62,47070.51,1641032400,0.00259402
47034.74,47037.61,47000,47021.06,1641032460,0.88314083
46994.05,46998.05,46988.74,46998.01,1641032520,0.07087527
47006.73,47006.73,46997.87,47000.22,1641032580,1.04656221
47058.82,47058.82,47020.9,47025.83,1641032640,0.10963579
47027.76,47038.52,47027.76,47038.52,1641032700,0.01796409
47043.47,47043.47,47042.7,47042.7,1641032760,0.00154000
47029.04,47040.16,47006.03,47034.26,1641032820,0.24967800
46820,47036.16,46820,47036.16,1641032880,17.42231373
46884.21,46913.62,46845.12,46845.12,1641032940,1.58095146
46836.54,46853.11,46816.5,46853,1641033000,3.32078288
46768.17,46851,46768.17,46839.4,1641033060,3.46657422
46815.09,46815.09,46760,46774.3,1641033120,1.72431338
46819.82,46819.82,46819.82,46819.82,1641033180,0.00144000
46782.37,46797.18,46740,46797.18,1641033240,0.59625976
46756.02,46756.02,46720,46727.84,1641033300,0.01446612
46815.57,46815.57,46778.1,46778.1,1641033360,0.25250000
46830.17,46846.74,46797.55,46799.9,1641033420,3.65965858
46828.92,46847.15,46828.92,46841.31,1641033480,0.33755029
46843.72,46862.89,46839.39,46856.06,1641033540,0.04574285
46864.32,46864.32,46837.73,46855.72,1641033600,0.01257000
46854.69,46873.68,46840.05,46871.81,1641033660,0.01310000
46854.19,46899.44,46854.19,46859.32,1641033720,0.21698374
46959,46959,46864.58,46864.58,1641033780,0.69916412
47005.53,47022.63,46981.1,46983.14,1641033840,2.04698338
47057.24,47079.7,47018.98,47018.98,1641033900,0.27276266
46999.07,47041.53,46999.07,47032.64,1641033960,0.13928347
46927.11,46989.72,46927.11,46989.72,1641034020,0.06180092
46969.44,46969.44,46932.24,46938.36,1641034080,0.16753658
46940.49,46964.5,46928.2,46961.47,1641034140,0.05638879
46965.37,46965.37,46942.01,46946.36,1641034200,0.09852594
47034.74,47034.74,46978.36,46978.36,1641034260,0.16054080
47011.72,47042,47011.72,47029.65,1641034320,2.13343136
46987.56,46987.56,46987.56,46987.56,1641034380,0.00079999
46965.85,46981.33,46954.93,46981.33,1641034440,0.15908641
46961.03,46963,46961.03,46963,1641034500,0.00454226
46954.13,46954.13,46954.13,46954.13,1641034560,0.00307000
46914.5,46916.52,46882.91,46916.52,1641034620,50.38644704
46891.11,46908.49,46877.91,46908.49,1641034680,1.52589048
46897,46900.74,46870,46880.35,1641034740,7.94995428
46862.14,46862.14,46846,46857.8,1641034800,30.00080000
46874.75,46897,46868.18,46868.18,1641034860,0.10950579
46891.65,46891.65,46881.18,46881.18,1641034920,0.00467000
46924.94,46924.94,46891.44,46891.44,1641034980,0.73197391
46930.58,46930.58,46930.58,46930.58,1641035040,0.01900000
46930.58,46930.58,46930.58,46930.58,1641035100,0.00000000
46946.18,46946.18,46931.06,46943.37,1641035160,0.02223521
46901.27,46929.45,46849.94,46929.45,1641035220,0.35478921
46899.8,46900.72,46890.87,46900.72,1641035280,0.01426000
46917.03,46917.03,46899.8,46899.8,1641035340,0.11934377
46869.04,46899.8,46869.04,46899.8,1641035400,0.02154000
46906.63,46921.7,46877.38,46877.38,1641035460,0.07793000
46895.13,46895.13,46890.11,46890.11,1641035520,0.01220410
46898.37,46903.11,46898.37,46903.11,1641035580,0.09199279
46915.12,46934.63,46898.37,46898.37,1641035640,0.35965987
46959.52,46959.52,46929.24,46929.24,1641035700,0.02612444
46996.16,47007.7,46996.16,47007.7,1641035760,0.00517000
46962.21,46979.14,46962.21,46979.14,1641035820,0.09270000
46980.88,46980.88,46980.88,46980.88,1641035880,0.00103749
46991.4,46991.4,46974.18,46974.18,1641035940,0.03940000
46974.49,46995.73,46963.66,46995.73,1641036000,1.59153595
46956.72,46988.82,46933.41,46971.26,1641036060,1.06249947
46944.86,46944.86,46911.04,46928.62,1641036120,0.93926708
46940.32,46950.29,46933.78,46943.91,1641036180,0.80656364
46939.55,46939.55,46930.63,46930.63,1641036240,0.01320000
46928.84,46928.84,46922,46923.03,1641036300,0.00797198
46957.92,46957.92,46939.55,46939.55,1641036360,0.06825691
46954.44,46954.44,46952.49,46952.49,1641036420,0.00204000
46974.01,46974.01,46952.48,46961.39,1641036480,0.05141301
46979.42,46979.42,46962.6,46965.53,1641036540,0.00901000
46979.09,46979.09,46979.09,46979.09,1641036600,0.00089000
46923.8,46953.81,46923.33,46953.81,1641036660,0.00513012
46918.83,46918.83,46898.38,46900,1641036720,0.22646000
46880.48,46910.64,46880.48,46910.64,1641036780,0.00608976
46896.26,46896.26,46890.86,46890.86,1641036840,0.03950000
46905.57,46905.57,46901.18,46901.18,1641036900,0.01154000
46879.14,46879.67,46871.46,46875.99,1641036960,0.07387218
46864.8,46864.8,46812.95,46864.74,1641037020,0.62913620
46889.28,46889.28,46870.42,46888.1,1641037080,0.49684509
46949.69,46949.69,46925.88,46925.88,1641037140,0.07553999
46992.86,46997.76,46958.24,46958.24,1641037200,0.01018000
46967.97,46967.97,46967.97,46967.97,1641037260,0.00050000
46974.24,46974.24,46974.24,46974.24,1641037320,0.00053000
46953.66,46976.54,46953.66,46976.54,1641037380,0.00497000
46953.66,46953.66,46940.79,46940.79,1641037440,0.01351000
46951.81,46951.81,46948.42,46948.42,1641037500,0.01871376
46963.63,46986.47,46953.66,46953.66,1641037560,0.03365688
46959.42,46959.42,46959.42,46959.42,1641037620,0.01734696
46962.09,46962.09,46956.69,46962.03,1641037680,0.00743000
46947.81,46947.81,46944.34,46944.34,1641037740,0.02797000
46953.97,46953.97,46953.97,46953.97,1641037800,0.00150000
46898.98,46931.2,46898.98,46931.2,1641037860,0.52735089
46889.03,46902.07,46888.36,46890.75,1641037920,0.12501064
46919.75,46925.18,46891.44,46891.44,1641037980,2.88931393
46792.73,46897.74,46781.08,46897.74,1641038040,4.64607681
46825.31,46825.31,46768.17,46790.35,1641038100,0.91041233
46819.41,46850.26,46819.41,46846.86,1641038160,0.05214728
46814.76,46814.76,46785.9,46809.14,1641038220,0.00736000
46803.53,46803.53,46796.05,46796.05,1641038280,0.00533000
46767.08,46767.08,46760,46760,1641038340,0.00552338
46831.32,46831.32,46771.09,46771.09,1641038400,0.10937477
46807.37,46815.41,46807.37,46815.41,1641038460,0.00510000
46770.67,46803.83,46770.67,46803.83,1641038520,0.32890564
46770.67,46770.67,46770.67,46770.67,1641038580,0.00000000
46811.32,46825.5,46811.32,46812.36,1641038640,0.02588000
46813.3,46813.3,46813.3,46813.3,1641038700,0.00094000
46843.96,46843.96,46809.25,46809.25,1641038760,0.41935000
46883.66,46883.66,46858.34,46858.34,1641038820,0.30540000
46860.2,46873.38,46860.2,46873.38,1641038880,0.31710011
46934.38,46934.38,46903.44,46903.44,1641038940,0.02101000
46934.98,46934.98,46934.98,46934.98,1641039000,0.00500000
46905.86,46935.4,46905.86,46934.98,1641039060,0.01431054
46922.71,46922.71,46922.71,46922.71,1641039120,0.00050000
46931.59,46931.59,46931.59,46931.59,1641039180,0.00102000
46987.85,46987.85,46939.78,46939.78,1641039240,0.73047000
46967.47,46999,46967.47,46999,1641039300,0.02505227
46984.75,46993.6,46957.03,46965.34,1641039360,0.25978000
46940.27,46993.4,46940.27,46993.4,1641039420,0.01705000
46917.74,46963.3,46917.74,46963.3,1641039480,0.02991465
46950.12,46956.09,46933.32,46933.32,1641039540,0.21404655
46957.71,46967.59,46940.23,46952.41,1641039600,0.00950692
46968.44,46968.44,46968.4,46968.4,1641039660,0.05841000
46965.09,46968.44,46965.09,46968.44,1641039720,0.00631000
46951.83,46971.87,46943.56,46971.87,1641039780,0.86331676
46934.11,46934.11,46934.11,46934.11,1641039840,0.03300000
46946.07,46946.07,46934.11,46934.11,1641039900,0.01172000
46946.07,46946.07,46946.07,46946.07,1641039960,0.00000000
46927.73,46927.73,46919.43,46919.43,1641040020,0.00098000
46939.04,46939.04,46929.9,46929.9,1641040080,0.00350000
46959.26,46959.26,46939.04,46939.04,1641040140,0.09237061
47009.76,47028.01,46974.53,46974.53,1641040200,0.23205969
47086.23,47113.04,47042,47042,1641040260,1.27217099
47083.55,47149,47083.55,47111.07,1641040320,0.13539882
47077.72,47083.55,47077.72,47083.55,1641040380,0.01050000
47053.9,47058.48,47044.6,47058.48,1641040440,0.04057000
47055.76,47071.35,47055.76,47055.76,1641040500,0.06124435
47046.8,47046.8,47046.8,47046.8,1641040560,0.00050000
47055.44,47055.44,47053.27,47053.27,1641040620,0.03341000
47044.62,47061.2,47041.16,47061.2,1641040680,0.00170000
47037.26,47070.57,47037.15,47059.9,1641040740,0.57778195
47082.84,47082.84,47054.71,47054.71,1641040800,0.01410000
47037.36,47060,47037.36,47060,1641040860,0.01013748
47060.58,47060.58,47042.47,47042.47,1641040920,0.00391000
47059.1,47062.13,47042.36,47062.13,1641040980,0.11926609
47030.6,47043.65,47030.6,47043.65,1641041040,0.00265000
47057.61,47057.61,47043.65,47043.65,1641041100,0.09243000
47070.59,47070.59,47055.97,47055.97,1641041160,0.01311000
47085.87,47085.87,47069.18,47070.58,1641041220,0.07795075
47085.87,47090.88,47084.76,47090.88,1641041280,0.00414538
47106.82,47106.82,47089.85,47090.88,1641041340,0.05786732
47140.8,47140.8,47121.13,47121.13,1641041400,0.01605000
47129.19,47129.19,47105.38,47123.12,1641041460,0.11894077
47150.03,47150.03,47123.25,47129.19,1641041520,0.31150652
47085.6,47117.49,47085.6,47117.49,1641041580,0.13118919
47100.63,47101.11,47088.49,47099.62,1641041640,0.09151154
47078.15,47078.15,47071.78,47071.78,1641041700,0.00965000
47073.53,47082.81,47073.53,47078.15,1641041760,0.01162000
47098.12,47098.12,47085.48,47085.48,1641041820,0.01851000
47101.11,47101.11,47096.51,47096.51,1641041880,0.05686000
47097.87,47120.41,47092.64,47115.05,1641041940,0.19619876
47159.74,47159.74,47102.8,47103.3,1641042000,0.61222000
47167.15,47167.15,47159.13,47159.13,1641042060,0.04763179
47169.7,47169.7,47141.75,47165.26,1641042120,0.05262345
47088.17,47142.69,47082.25,47142.69,1641042180,0.59264236
47059.08,47062.01,47058.84,47058.84,1641042240,0.02099000
47037.93,47037.93,47037.93,47037.93,1641042300,0.01000000
47087.01,47087.01,47052.09,47052.09,1641042360,0.04388000
47063.18,47084.61,47061.14,47084.61,1641042420,0.00685000
47062.31,47062.31,47048.24,47049.01,1641042480,0.06563000
47059.64,47068.16,47059.64,47066.95,1641042540,0.66359620
47071.29,47083.75,47063.64,47063.64,1641042600,0.02808100
47081.8,47081.8,47076.81,47076.81,1641042660,0.00277100
47130.21,47131.88,47090.37,47090.37,1641042720,0.30304232
47123.6,47123.6,47095.75,47095.75,1641042780,0.01224422
47144.57,47144.57,47118.5,47123.6,1641042840,0.99343523
47133.08,47146.36,47133.08,47146.36,1641042900,0.00563565
47193.72,47201.51,47116.69,47136.45,1641042960,0.70201857
47194.49,47207.27,47177.91,47207.27,1641043020,0.19409022
47150.14,47192.36,47150.14,47192.36,1641043080,0.03301000
47171.54,47171.54,47171.54,47171.54,1641043140,0.00101000
47164.86,47170.59,47162.24,47170.59,1641043200,0.00409339
47116.43,47159.16,47116.43,47159.16,1641043260,0.23640185
47116.43,47116.43,47116.43,47116.43,1641043320,0.00000000
47119.02,47124.12,47111.85,47118.81,1641043380,0.16289000
47071.08,47124.12,47071.08,47124.12,1641043440,0.57427739
47026.21,47094.68,47001.23,47082.46,1641043500,1.97894944
47017.39,47032.61,47017.06,47017.06,1641043560,0.00375000
47048.94,47049.61,47004.01,47004.01,1641043620,0.20468777
47059.2,47059.2,47042.59,47057.42,1641043680,0.06972582
47044.46,47071.25,47044.46,47071.25,1641043740,0.15477283
47055.16,47059.78,47043.31,47044.3,1641043800,0.10203763
47012.17,47055.16,47012.17,47055.16,1641043860,0.04375000
47015.17,47015.17,47010.22,47011.22,1641043920,0.00689000
46981.73,46986.51,46947.58,46986.51,1641043980,1.67408251
46992.62,46993.02,46980.1,46980.1,1641044040,0.05196000
46992.62,46992.62,46981.65,46981.65,1641044100,0.01476904
47055.99,47061.7,47000.18,47000.18,1641044160,0.23473910
47069.11,47086.44,47058.45,47068.27,1641044220,0.12432685
47082.29,47082.29,47069.11,47069.11,1641044280,0.04531572
47065.39,47080.18,47058.96,47080.18,1641044340,0.58385302
47052.47,47064.56,47036.15,47048.32,1641044400,1.16126247
47065.39,47065.39,47065.39,47065.39,1641044460,0.00900000
47078.99,47078.99,47069.58,47069.58,1641044520,0.00903000
47086.7,47086.7,47066.61,47073.98,1641044580,0.00407000
47079.8,47097.36,47079.8,47097.36,1641044640,0.00387330
47050.84,47066.93,47042.94,47066.93,1641044700,0.09253698
47070.11,47078.7,47070.11,47073.35,1641044760,0.11350426
47055.63,47079.31,47055.63,47079.31,1641044820,0.01871967
47057.1,47060.63,47056.01,47060.63,1641044880,0.00237171
47026.72,47060.84,47016.63,47060.84,1641044940,0.01417626
46981.42,47024.98,46981.42,47007.79,1641045000,0.33948675
47020.73,47020.73,47004.49,47004.49,1641045060,0.01464000
47007.93,47007.93,46969.81,46995.48,1641045120,0.20607000
47005.24,47007.16,47005.24,47007.16,1641045180,0.00263000
46988.49,47008.13,46984.68,47008.13,1641045240,0.13644456
46994.09,46994.09,46989.98,46989.98,1641045300,0.08395000
46994.09,46994.09,46994.09,46994.09,1641045360,0.00000000
47007.34,47007.34,47006.11,47006.11,1641045420,0.02092438
47032.73,47051.84,47018.6,47018.6,1641045480,0.15800649
47029.06,47051.84,47029.06,47046.91,1641045540,0.16080932
47039.69,47040.01,47018.9,47028.5,1641045600,0.01620000
47039.69,47039.69,47039.69,47039.69,1641045660,0.00000000
47074.51,47074.51,47051.84,47051.84,1641045720,0.13356353
47047.44,47075.38,47044.83,47075.38,1641045780,0.01877000
47024.3,47053.14,47024.3,47039.64,1641045840,0.04976000
46956.48,47031.67,46956.48,47031.67,1641045900,0.20496303
47002.23,47002.23,46981.68,46981.68,1641045960,0.42784396
46978.93,47010.36,46978.93,47003.01,1641046020,0.00744777
46997.7,46997.7,46996.28,46996.28,1641046080,0.00607811
46996.44,47000.39,46996.44,46998.68,1641046140,0.03152822
47048.95,47048.95,47001.24,47001.24,1641046200,0.60857167
47026.96,47026.96,47026.96,47026.96,1641046260,0.00239755
46997.76,47007.98,46981.17,47007.98,1641046320,0.05136139
47006.23,47010.02,47006.17,47010.02,1641046380,0.00742494
46997.41,47013.4,46989.06,46989.06,1641046440,0.59698526
47008.17,47008.17,46990.33,46997.41,1641046500,0.03252000
47066.35,47070.31,47005.08,47005.08,1641046560,0.37948328
47062.16,47085.51,47061.21,47070.88,1641046620,0.31111834
47062.79,47066.69,47037.1,47037.1,1641046680,0.01223000
47022.64,47067.52,47016.08,47067.52,1641046740,0.03497000
47020.95,47035.3,46997.21,46997.21,1641046800,0.07207354
47089.32,47100.72,47046.14,47046.14,1641046860,0.00774000
47104.64,47104.64,47073.77,47098.1,1641046920,0.05693921
47082.47,47105.92,47082.47,47105.92,1641046980,0.06705000
47082.47,47082.47,47082.47,47082.47,1641047040,0.00000000
47070.13,47100.03,47070.13,47100.03,1641047100,0.23879652
47044.63,47044.63,47044.63,47044.63,1641047160,0.04579134
47045.72,47057.92,47039.21,47057.92,1641047220,0.03198151
47041.89,47062.75,47041.89,47062.75,1641047280,0.01076804
47040.08,47040.08,47040.08,47040.08,1641047340,0.00397000
47018.1,47022.77,47017.99,47022.68,1641047400,0.03982776
46999.62,47038.65,46999.62,47038.65,1641047460,0.23612335
46973.41,46985.37,46972.83,46985.37,1641047520,0.02580000
46930.91,46930.91,46900,46921.62,1641047580,2.09226946
46895.7,46923,46870.69,46916.06,1641047640,0.16305142
46890.07,46890.68,46859.19,46862.37,1641047700,0.06736596
46884.13,46929.75,46884.13,46894.06,1641047760,0.05881175
46931.87,46940.9,46912.61,46912.61,1641047820,0.12638826
46920.56,46939.64,46920.56,46939.64,1641047880,0.00290000
46912.78,46937.28,46908.27,46935.73,1641047940,0.03079000
46977.64,46977.64,46910.78,46910.78,1641048000,2.26536818
46976.57,46976.88,46942.76,46968.48,1641048060,0.01047000
46958.77,46961.83,46940.08,46961.83,1641048120,0.02139858
46960.77,46960.77,46929.95,46957.13,1641048180,0.01446328
46912.5,46972.01,46912.5,46966.44,1641048240,0.02508000
46934.03,46934.03,46927.35,46927.35,1641048300,0.00634000
46935.29,46950.62,46909.99,46909.99,1641048360,0.01532000
46910.67,46932.81,46910.67,46932.81,1641048420,0.00126000
46924.05,46924.05,46920.69,46923.2,1641048480,0.04852906
46893.14,46929.19,46893.14,46925.96,1641048540,0.15386782
46954.81,46968.33,46886.06,46893.51,1641048600,0.35781045
46930.4,46955.18,46930.4,46952.23,1641048660,0.72054804
46934.39,46939.14,46923.3,46939.14,1641048720,0.06584000
46973.54,46973.54,46960.54,46960.54,1641048780,0.00196000
46944.65,46973.89,46944.65,46959.86,1641048840,0.04346201
46959.34,46959.34,46955.71,46955.71,1641048900,0.34021288
46966.25,46966.25,46949.9,46957.58,1641048960,0.02709000
46944.65,46956.24,46944.65,46956.24,1641049020,0.00800000
46946.59,46948.02,46922.08,46935.19,1641049080,0.19375241
46929.43,46947.8,46929.43,46947.8,1641049140,0.01400000
46880.56,46926.58,46880.56,46917.47,1641049200,0.15867397
46898.61,46898.61,46890.95,46893.66,1641049260,0.06269447
46950.19,46950.19,46893.65,46893.65,1641049320,0.21044981
46959.39,46959.39,46927.4,46942.21,1641049380,0.07137472
46963.37,46963.74,46959.34,46959.34,1641049440,0.09144000
46980.58,46989.2,46960.27,46973.89,1641049500,0.20925940
46992.15,47006.17,46981.55,46981.55,1641049560,1.28977712
